"year","weights","gender","educ","urban","income_int_dol","income_quint","WORRIED","HEALTHY","FEWFOOD","SKIPPED","ATELESS","RUNOUT","HUNGRY","WHLDAY","HH_size","employment","hours_work","WP23","WP60","WP68","WP69","WP70","WP16","WP18","WP61","WP63","WP65","WP67"
2017,0.962940653287041,1,2,4,4836.46856577428,5,0,1,1,0,0,0,0,0,4,1,4,2,2,2,2,2,6,8,1,1,1,1
2017,1.0596310609969,2,1,4,1074.77079239429,2,0,1,1,0,0,0,0,0,4,NA,NA,2,2,1,1,1,10,10,1,1,1,2
2017,2.16343444737728,1,1,4,2456.61895404408,4,0,1,1,0,1,0,0,0,7,1,4,1,1,1,2,2,6,10,1,2,2,1
2017,0.702580410015022,2,1,4,5373.85396197143,5,0,1,1,0,1,0,0,0,2,1,4,1,2,1,1,1,6,8,1,2,2,1
2017,1.2508687841916,2,2,4,3224.31237718286,4,0,0,0,0,0,0,0,0,4,1,3,2,1,2,2,2,8,11,1,1,1,1
2017,1.51233915936067,2,1,4,2149.54158478857,4,1,1,1,0,1,1,0,0,5,NA,NA,2,1,1,2,2,6,10,1,1,1,1
2017,0.962940653287041,1,2,4,3869.17485261943,5,0,0,0,0,0,0,0,0,5,1,4,2,2,2,2,2,11,11,1,2,1,1
2017,0.513465314448385,2,2,4,4836.46856577428,5,0,0,0,0,0,0,0,0,2,NA,NA,2,2,2,2,2,6,8,1,1,1,1
2017,1.58109829450961,1,2,4,1074.77079239429,2,0,0,0,0,0,0,0,0,4,NA,NA,2,1,2,2,2,6,10,1,1,1,1
2017,0.702580410015022,2,1,4,2901.88113946457,4,1,1,1,1,1,1,1,0,2,NA,NA,1,1,2,1,1,2,12,1,1,2,2
2017,1.02693062889677,2,2,4,1160.75245578583,2,1,1,1,0,1,1,1,0,5,NA,NA,2,1,2,2,2,8,12,1,1,2,1
2017,0.625434392095801,2,2,4,1791.28465399048,3,1,1,1,1,1,1,1,0,3,1,5,1,2,1,2,2,3,12,1,1,2,2
2017,1.02693062889677,2,2,4,2149.54158478857,4,0,0,0,0,0,0,0,0,5,NA,NA,2,1,3,2,2,8,8,1,1,2,1
2017,0.625434392095801,2,2,4,1612.15618859143,3,1,1,1,0,1,0,0,0,4,2,NA,2,2,2,2,2,7,4,1,1,2,1
2017,0.264907765249226,2,1,4,3439.26653566171,5,1,1,0,0,1,0,0,0,1,NA,NA,1,1,1,1,2,3,9,1,1,2,1
2017,1.00822610624045,2,1,4,1579.9130648196,3,0,1,0,0,0,0,0,0,2,2,NA,1,2,1,2,2,3,1,1,1,2,2
2017,0.653749117756979,2,2,4,5015.59703117333,5,1,0,0,0,1,0,0,0,3,1,2,2,2,1,1,1,7,8,1,1,2,1
2017,0.884249245422467,1,2,4,5732.11089276952,5,0,0,1,0,0,0,0,0,3,1,4,2,2,1,2,1,7,3,2,1,1,2
2017,0.815722511437543,1,1,4,3761.69777338,5,1,0,0,0,0,0,0,0,2,NA,NA,1,2,1,1,1,6,7,1,2,2,2
2017,0.435832745171319,2,2,4,2901.88113946457,4,1,1,1,1,1,1,1,1,2,2,NA,1,2,1,1,1,1,5,2,2,2,2
2017,0.980079259881098,1,3,4,7881.65247755809,5,0,0,1,0,0,0,0,0,3,1,4,2,2,2,2,2,7,7,1,1,2,1
2017,0.529815530498452,2,1,4,3009.358218704,4,1,1,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,11,12,1,1,2,1
2017,0.264907765249226,2,1,4,3224.31237718286,4,1,1,1,1,1,1,1,0,1,NA,NA,1,2,1,1,1,6,12,2,2,2,1
2017,0.504113053120224,2,1,4,3224.31237718286,4,1,1,1,1,0,0,0,0,2,2,NA,2,2,1,1,1,6,12,1,1,1,2
2017,0.264907765249226,2,1,4,3009.358218704,4,1,1,1,1,1,0,1,0,1,NA,NA,1,2,1,1,1,6,6,2,1,2,2
2017,0.925833975972551,2,1,4,204.206450554914,1,1,1,1,1,1,1,1,1,6,2,NA,2,2,1,1,1,1,3,2,2,2,2
2017,1.24992351980984,2,3,4,2579.44990174628,4,0,0,0,0,0,0,0,0,5,1,4,2,2,2,2,2,8,8,1,1,1,1
2017,0.328661251865252,2,2,4,3331.78945642228,4,1,1,1,0,0,0,0,0,2,NA,NA,1,2,2,1,2,6,6,1,2,1,1
2017,0.216343444737728,2,2,3,3654.22069414057,5,1,0,0,0,0,0,0,0,1,NA,NA,1,1,1,1,1,2,6,1,1,2,1
2017,0.264907765249226,2,1,3,3525.24819905326,5,1,1,1,0,1,0,0,0,1,NA,NA,1,2,1,1,1,1,1,2,2,2,2
2017,1.2508687841916,2,2,3,1719.63326783086,3,1,1,1,0,1,1,1,0,5,NA,NA,1,2,1,2,1,1,1,1,1,2,1
2017,0.559228446740154,2,3,3,1074.77079239429,2,1,1,0,1,1,0,0,0,4,NA,NA,2,2,2,2,1,6,9,1,1,1,1
2017,0.506018352333885,1,2,3,2901.88113946457,4,1,1,1,0,1,0,0,0,2,NA,NA,1,1,1,1,1,1,1,1,2,2,1
2017,1.92588130657408,1,2,3,2686.92698098571,4,0,1,1,0,0,0,0,0,4,1,4,2,1,2,2,2,4,4,1,1,2,2
2017,0.671023329805742,1,2,3,2042.06450554914,3,1,0,0,0,0,0,0,0,2,NA,NA,1,1,2,2,2,6,6,1,1,2,1
2017,0.938151588143701,2,2,3,1433.02772319238,3,1,1,1,1,1,0,0,1,3,2,NA,2,2,1,2,1,1,1,2,2,2,2
2017,0.759027528500828,1,2,3,2507.79851558667,4,0,0,0,0,0,0,0,0,3,NA,NA,1,1,2,2,2,8,8,1,1,2,1
2017,0.529815530498452,2,1,3,3224.31237718286,4,1,1,1,1,1,1,0,0,2,NA,NA,1,1,1,1,1,6,6,1,2,2,2
2017,1.55230015757674,1,1,3,1612.15618859143,3,1,1,1,0,1,0,0,0,4,NA,NA,1,1,1,2,1,9,10,1,2,1,1
2017,0.216343444737728,2,3,3,10747.7079239429,5,0,1,1,0,0,0,0,0,1,1,1,1,2,1,1,1,5,4,1,2,1,2
2017,0.671023329805742,1,2,3,4299.08316957714,5,1,0,0,0,0,0,0,0,2,1,5,2,1,2,2,1,7,12,1,1,2,2
2017,0.513465314448385,2,2,3,1612.15618859143,3,1,1,1,0,1,0,0,0,2,NA,NA,2,1,2,2,2,8,10,1,1,1,1
2017,2.16343444737728,1,2,3,1791.28465399048,3,1,1,1,1,1,0,0,0,6,1,5,2,2,1,2,2,5,6,2,1,2,1
2017,0.253009176166943,1,2,3,2579.44990174628,4,1,1,1,0,0,0,0,0,1,NA,NA,2,1,2,2,2,4,4,1,1,2,1
2017,0.82165312966313,2,2,3,1633.65160443931,3,1,0,0,0,0,0,0,0,5,NA,NA,2,1,2,1,1,8,12,1,2,1,1
2017,0.384885188897692,1,3,3,4299.08316957714,5,0,1,1,0,0,0,0,0,1,NA,NA,2,1,1,1,2,6,8,1,1,2,1
2017,0.216343444737728,2,3,3,9243.02881459085,5,0,0,0,0,0,0,0,0,1,NA,NA,2,1,2,2,2,8,8,1,2,2,1
2017,0.790549147254806,1,2,3,4299.08316957714,5,1,1,1,1,1,1,1,0,2,2,NA,2,2,1,2,2,6,11,1,1,2,1
2017,1.32453882624613,2,1,3,1934.58742630971,3,0,0,0,0,0,0,0,0,5,NA,NA,1,2,1,1,2,6,6,1,2,2,1
2017,0.256732657224193,2,2,3,8598.16633915428,5,0,0,0,0,0,0,0,0,1,NA,NA,2,1,2,2,2,10,7,1,1,1,1
2017,0.653749117756979,2,2,3,1433.02772319238,3,1,0,0,0,0,0,0,0,3,2,NA,2,1,2,2,2,6,9,1,1,1,1
2017,0.335511664902871,1,2,3,429.908316957714,1,1,1,1,1,1,1,1,0,1,2,NA,2,1,2,1,2,6,12,1,2,2,2
2017,1.51233915936067,2,1,3,2006.23881246933,3,1,0,1,0,0,0,0,0,3,1,2,2,2,1,2,2,8,9,1,1,2,1
2017,0.499969407923937,2,3,3,8598.16633915428,5,0,1,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,9,10,1,1,1,1
2017,1.0596310609969,2,1,3,736.985686213224,2,1,1,1,0,1,1,0,0,7,NA,NA,2,2,2,1,2,7,12,1,2,2,2
2017,1.24159098352683,2,1,3,1719.63326783086,3,0,0,0,0,0,0,0,0,3,NA,NA,2,1,2,2,2,8,10,1,1,1,1
2017,0.384885188897692,1,3,3,15046.79109352,5,0,0,0,0,1,0,0,0,1,NA,NA,2,1,2,2,2,8,10,1,1,1,1
2017,0.249984703961968,2,3,3,4299.08316957714,5,1,0,0,1,1,0,0,0,1,1,4,2,3,2,2,2,6,8,1,2,2,2
2017,1.29151149819926,1,3,3,2866.05544638476,4,0,0,0,0,0,0,0,0,3,1,5,2,2,2,2,1,11,9,1,1,1,1
2017,0.702580410015022,2,1,3,3224.31237718286,4,1,1,1,0,0,0,0,0,2,NA,NA,2,1,2,2,2,1,12,2,1,2,1
2017,0.312717196047901,2,2,3,967.293713154857,2,1,1,1,1,1,1,1,1,2,NA,NA,1,2,1,1,1,3,12,2,2,2,2
2017,1.8752615015759,1,3,3,4299.08316957714,5,1,1,1,0,0,0,0,0,5,1,4,2,1,2,2,2,6,12,1,1,1,1
2017,0.216343444737728,2,3,3,4299.08316957714,5,0,0,0,0,0,0,0,0,1,NA,NA,1,2,1,1,2,3,3,1,2,2,2
2017,0.529815530498452,2,1,3,3439.26653566171,5,0,1,1,0,1,0,0,0,2,NA,NA,1,2,1,1,2,11,6,1,1,2,1
2017,0.435832745171319,2,2,3,3761.69777338,5,1,1,1,0,1,0,0,0,2,NA,NA,1,2,1,1,1,6,8,1,1,1,1
2017,0.608995493780016,2,3,3,5373.85396197143,5,0,0,0,0,0,0,0,0,2,1,5,1,1,2,2,2,6,9,1,1,1,1
2017,1.00653499470861,1,2,3,2149.54158478857,4,0,0,0,0,0,0,0,0,4,1,3,2,2,2,2,1,6,6,1,2,2,2
2017,0.499969407923937,2,3,3,8598.16633915428,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,6,8,1,1,2,1
2017,0.938151588143701,2,2,3,2149.54158478857,4,1,1,1,0,1,0,0,0,3,NA,NA,1,1,1,1,2,7,12,1,1,2,1
2017,0.938151588143701,2,2,3,333.178945642228,1,1,1,1,1,1,1,1,1,4,2,NA,1,2,1,1,2,4,12,1,2,2,2
2017,2.16343444737728,1,1,3,1289.72495087314,2,1,1,1,0,0,0,0,0,5,NA,NA,2,2,2,2,2,6,9,1,1,1,2
2017,2.06931830587806,2,1,3,1827.11034707029,3,0,0,0,0,0,0,0,0,6,NA,NA,2,1,2,2,2,11,11,1,1,1,1
2017,0.962940653287041,1,2,3,2149.54158478857,4,1,1,1,1,1,0,0,0,3,1,4,2,2,2,2,2,5,4,1,2,2,2
2017,2.16343444737728,1,1,3,1719.63326783086,3,0,0,1,0,0,0,0,0,5,NA,NA,2,1,2,2,2,6,3,1,1,2,1
2017,1.18582372088221,1,2,3,716.51386159619,2,0,0,1,0,0,0,0,0,3,2,NA,2,2,2,2,2,3,6,1,1,1,1
2017,1.34204665961148,1,2,3,1074.77079239429,2,1,1,1,0,0,0,0,0,4,2,NA,2,1,2,2,2,5,3,1,1,2,1
2017,0.462916987986276,2,1,3,2149.54158478857,4,1,1,1,0,1,0,0,0,3,NA,NA,2,1,2,2,2,8,9,1,1,2,1
2017,1.00822610624045,2,1,3,5015.59703117333,5,0,0,0,0,0,0,0,0,3,NA,NA,2,1,2,2,1,6,6,1,1,2,2
2017,1.24159098352683,2,1,4,3869.17485261943,5,0,0,0,0,0,0,0,0,5,NA,NA,2,1,2,2,2,6,9,1,1,1,1
2017,1.51233915936067,2,1,4,1289.72495087314,2,1,1,1,0,1,0,0,0,5,2,NA,2,2,1,2,2,5,12,2,2,2,2
2017,2.01645221248089,2,1,4,1074.77079239429,2,0,0,0,0,0,0,0,0,4,NA,NA,2,2,2,2,2,6,12,1,1,2,1
2017,2.06931830587806,2,1,4,1074.77079239429,2,1,1,1,1,1,1,1,1,6,NA,NA,2,1,2,2,2,11,10,1,1,1,1
2017,1.58109829450961,1,2,4,2686.92698098571,4,0,0,0,0,0,0,0,0,4,1,4,2,2,2,2,2,6,8,1,1,2,2
2017,0.671023329805742,1,2,4,4836.46856577428,5,0,0,1,0,1,0,0,0,2,1,4,2,1,2,2,2,6,8,1,1,2,1
2017,0.962940653287041,1,2,4,2149.54158478857,4,0,0,0,0,0,0,0,0,4,1,4,2,1,2,2,2,6,8,1,1,1,1
2017,0.653749117756979,2,2,4,2149.54158478857,4,1,1,1,1,1,0,1,0,3,NA,NA,1,2,1,1,1,2,3,1,2,2,2
2017,2.16343444737728,1,1,4,1074.77079239429,2,1,0,1,1,1,0,0,0,4,1,6,2,1,2,2,2,4,7,1,1,1,1
2017,0.770197971672577,2,2,4,1504.679109352,3,1,1,1,0,0,0,0,0,5,2,NA,2,2,2,2,2,6,9,1,1,1,1
2017,1.72201533093235,1,3,3,21.4954158478857,1,0,0,0,0,0,0,0,0,4,NA,NA,2,3,1,1,1,9,8,3,1,3,3
2017,0.925833975972551,2,1,3,214.954158478857,1,1,1,1,1,1,1,1,1,5,NA,NA,2,2,1,1,1,1,1,1,1,2,2
2017,1.00653499470861,1,2,3,429.908316957714,1,1,1,1,1,1,1,1,1,3,2,NA,1,1,1,1,1,1,12,1,1,2,2
2017,1.91159688034792,1,1,3,5732.11089276952,5,0,0,0,0,0,0,0,0,3,NA,NA,2,1,2,2,2,7,9,1,1,2,1
2017,1.72201533093235,1,3,3,3761.69777338,5,0,0,0,0,0,0,0,0,4,2,NA,2,1,2,2,1,8,9,1,2,1,1
2017,0.320022729634891,2,3,3,5051.42272425314,5,0,0,0,0,1,0,0,0,2,NA,NA,2,1,2,1,1,8,9,1,2,2,2
2017,0.871665490342638,2,2,3,1289.72495087314,2,1,1,1,0,1,1,NA,0,5,NA,NA,1,2,1,1,1,1,6,3,2,2,2
2017,1.08171735925727,1,1,3,537.385396197143,1,1,1,1,1,1,1,1,1,2,2,NA,1,1,1,1,1,1,12,2,2,2,2
2017,1.58109829450961,1,2,3,1612.15618859143,3,1,1,1,0,1,1,1,0,4,1,5,2,1,2,1,1,11,11,2,2,1,2
2017,0.435832745171319,2,2,3,64.4862475436571,1,1,0,0,0,0,0,0,0,2,1,5,1,2,1,2,2,1,12,1,1,1,1
2017,1.3263738681337,1,2,2,5015.59703117333,5,0,0,0,0,0,0,0,0,3,1,4,2,1,2,2,2,4,6,1,1,2,1
2017,0.499969407923937,2,3,2,4406.56024881657,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,8,9,1,1,2,3
2017,0.848754661417632,2,3,2,5373.85396197143,5,1,1,1,1,1,1,1,1,4,2,NA,1,1,2,2,2,9,7,1,1,1,1
2017,0.848754661417632,2,3,2,6448.62475436571,5,0,0,0,0,0,0,0,0,5,1,5,2,1,2,2,2,8,9,1,1,2,1
2017,0.815722511437543,1,1,2,2794.40406022514,4,0,0,0,0,0,0,0,0,2,NA,NA,1,2,1,1,2,11,6,2,1,2,1
2017,0.256732657224193,2,2,2,10747.7079239429,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,8,10,1,1,1,1
2017,1.51233915936067,2,1,2,3224.31237718286,4,1,1,1,1,1,1,1,1,4,NA,NA,2,2,2,2,1,6,12,1,2,1,2
2017,0.702580410015022,2,1,2,1612.15618859143,3,0,1,0,1,0,1,1,1,2,NA,NA,1,2,2,1,1,1,12,2,2,2,2
2017,0.287161980016185,2,2,2,6448.62475436571,5,0,1,1,0,0,0,0,0,1,2,NA,2,1,1,1,2,8,8,1,1,1,1
2017,0.264907765249226,2,1,2,1934.58742630971,3,0,0,0,0,0,0,0,0,1,NA,NA,1,1,1,1,2,6,6,1,1,2,2
2017,2.16343444737728,1,1,2,716.51386159619,2,1,1,1,1,1,0,0,0,3,NA,NA,1,1,1,2,1,3,3,1,1,1,1
2017,0.351290205007511,2,1,2,1633.65160443931,3,1,1,1,1,1,1,1,0,1,NA,NA,2,2,1,1,1,11,11,1,2,2,2
2017,0.529815530498452,2,1,2,2686.92698098571,4,1,0,0,0,0,0,0,0,2,NA,NA,1,1,1,2,2,5,3,1,1,2,1
2017,0.625434392095801,2,2,2,2866.05544638476,4,1,0,0,0,0,0,0,0,3,1,1,2,1,1,1,3,6,10,1,1,1,1
2017,0.513465314448385,2,2,2,10747.7079239429,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,8,11,1,1,1,1
2017,2.16343444737728,1,1,2,444.238594189638,1,0,1,1,0,0,0,0,0,6,NA,NA,2,1,2,2,2,7,10,1,1,2,1
2017,1.32453882624613,2,1,2,3654.22069414057,5,0,0,0,0,0,0,0,0,5,NA,NA,1,2,1,1,1,6,5,1,1,2,1
2017,0.506018352333885,1,2,2,1773.37180745057,3,0,0,0,0,0,0,0,0,4,1,4,1,1,2,2,2,8,10,1,2,2,1
2017,0.702580410015022,2,1,2,2149.54158478857,4,0,0,0,0,0,0,0,0,2,NA,NA,1,2,1,1,1,7,7,1,1,2,1
2017,0.671023329805742,1,2,2,1612.15618859143,3,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2
2017,0.702580410015022,2,1,2,1612.15618859143,3,1,1,1,1,1,1,1,0,2,NA,NA,1,2,1,1,1,1,1,1,1,2,2
2017,1.40516082003004,2,1,2,2686.92698098571,4,1,1,1,1,1,1,1,1,4,NA,NA,1,1,1,1,1,8,9,1,2,2,2
2017,1.00822610624045,2,1,2,1827.11034707029,3,1,1,1,0,1,1,1,1,2,NA,NA,1,2,1,1,1,5,7,2,2,2,2
2017,2.16343444737728,1,1,2,551.715673429066,1,1,1,0,0,1,1,1,1,6,2,NA,2,2,1,2,2,7,3,2,2,2,1
2017,0.435832745171319,2,2,2,3224.31237718286,4,0,0,0,0,0,0,0,0,2,1,4,2,1,2,2,2,11,11,1,1,1,1
2017,0.702580410015022,2,1,3,2471.97282250686,4,1,1,1,1,1,0,1,0,2,NA,NA,2,2,1,1,1,6,7,1,2,2,2
2017,0.256732657224193,2,2,3,5588.80812045028,5,0,0,0,0,0,0,0,0,2,1,5,2,2,1,2,2,9,9,1,1,2,1
2017,1.55230015757674,1,1,3,322.431237718286,1,1,1,1,0,0,1,1,0,4,2,NA,2,2,2,1,1,7,9,1,2,2,2
2017,0.559228446740154,2,3,3,3439.26653566171,5,1,1,1,0,0,0,0,0,3,1,4,2,1,2,2,2,5,6,1,2,2,2
2017,0.861007665466174,1,3,3,5373.85396197143,5,1,1,1,0,1,0,0,0,2,1,4,2,1,2,2,2,6,9,1,2,1,1
2017,0.264907765249226,2,1,3,3439.26653566171,5,1,1,1,0,1,1,1,0,1,NA,NA,1,2,1,1,1,1,1,2,2,2,2
2017,0.770197971672577,2,2,3,2507.79851558667,4,1,1,1,1,1,1,1,0,6,NA,NA,2,2,2,2,2,9,12,1,2,2,1
2017,1.05387061502253,2,1,3,1074.77079239429,2,1,1,1,1,1,1,1,1,3,2,NA,1,1,1,1,2,8,10,2,1,2,2
2017,0.304497746890008,2,3,3,5373.85396197143,5,0,0,0,0,0,0,0,0,2,1,5,2,2,2,1,2,7,8,1,1,2,1
2017,0.395274573627403,1,2,3,15046.79109352,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,11,11,1,1,1,1
2017,0.279614223370077,2,3,3,5373.85396197143,5,0,0,0,0,0,0,0,0,2,1,4,2,1,2,2,2,8,9,1,1,1,1
2017,0.435832745171319,2,2,3,8598.16633915428,5,1,1,1,1,1,0,0,0,2,1,4,1,1,2,2,1,7,9,1,1,2,1
2017,0.256732657224193,2,2,3,3582.56930798095,5,0,0,0,0,0,0,0,0,3,NA,NA,2,1,2,2,2,9,11,1,1,2,2
2017,0.608995493780016,2,3,3,4299.08316957714,5,1,1,1,0,1,0,0,0,3,1,4,2,2,2,2,2,5,6,1,1,2,1
2017,0.653749117756979,2,2,3,3582.56930798095,5,0,0,0,0,0,0,0,0,3,1,3,2,1,2,2,2,6,8,1,2,2,1
2017,0.435832745171319,2,2,3,5911.23935816857,5,0,0,0,0,0,0,0,0,2,1,4,2,2,2,2,2,11,11,1,1,1,1
2017,1.21799098756003,2,3,3,3493.00507528143,5,0,0,0,0,0,0,0,0,4,1,3,2,3,2,2,2,8,9,1,1,2,1
2017,0.216343444737728,2,3,3,11177.6162409006,5,0,0,0,0,0,0,0,0,1,1,4,2,1,2,2,2,6,8,1,1,2,1
2017,0.21791637258566,2,2,3,10747.7079239429,5,1,1,1,1,1,0,0,0,1,1,4,2,2,1,1,1,6,12,1,2,2,2
2017,0.21791637258566,2,2,3,4299.08316957714,5,0,0,1,0,0,0,0,0,1,NA,NA,1,2,1,2,2,4,5,1,2,2,2
2017,1.65545464470244,2,1,3,3224.31237718286,4,0,0,0,0,0,0,0,0,5,NA,NA,1,1,2,2,2,9,9,1,1,1,1
2017,0.702580410015022,2,1,3,2633.188441366,4,1,1,1,0,0,0,0,0,2,NA,NA,2,2,2,2,2,5,6,1,1,2,1
2017,0.861007665466174,1,3,3,1612.15618859143,3,0,0,0,0,0,0,0,0,4,1,4,2,1,2,2,2,11,11,1,1,1,1
2017,1.24159098352683,2,1,3,1791.28465399048,3,1,1,1,1,1,1,1,1,3,NA,NA,2,2,2,2,2,1,3,2,1,2,1
2017,1.51233915936067,2,1,3,2507.79851558667,4,1,1,1,1,1,1,0,0,3,1,4,1,1,1,1,1,6,7,1,1,1,1
2017,1.2508687841916,2,2,3,859.816633915428,2,1,1,1,0,1,1,0,0,5,NA,NA,2,2,1,1,1,6,4,2,1,2,2
2017,0.506018352333885,1,2,3,5373.85396197143,5,0,1,0,0,0,0,0,0,2,NA,NA,2,2,2,2,2,8,8,1,3,2,2
2017,1.01203670466777,1,2,3,2866.05544638476,4,0,0,0,0,0,0,0,0,6,NA,NA,1,2,2,2,2,8,8,1,2,2,1
2017,1.00653499470861,1,2,3,250.779851558667,1,1,1,1,1,1,1,1,0,3,2,NA,1,2,2,1,1,1,1,1,2,2,2
2017,1.21799098756003,2,3,3,4836.46856577428,5,0,0,0,0,0,0,0,0,4,1,2,1,1,1,1,1,8,6,1,1,1,1
2017,1.65545464470244,2,1,4,2149.54158478857,4,0,0,0,0,0,0,0,0,5,NA,NA,2,1,2,2,2,5,6,1,1,1,1
2017,0.264907765249226,2,1,4,2106.5507530928,3,1,1,1,0,1,1,1,1,1,NA,NA,1,1,2,1,1,6,6,1,2,2,1
2017,0.462916987986276,2,1,4,1612.15618859143,3,1,1,1,0,0,0,0,0,2,NA,NA,1,1,2,2,2,7,8,2,1,2,2
2017,0.861485940048556,2,2,4,2686.92698098571,4,0,0,0,0,0,0,0,0,4,1,5,2,2,2,2,2,8,10,1,1,1,1
2017,0.702580410015022,2,1,4,6448.62475436571,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,6,7,1,1,2,1
2017,0.913493240670024,2,3,2,5015.59703117333,5,0,0,0,0,0,0,0,0,3,1,4,2,1,2,2,2,6,6,1,1,1,1
2017,0.529815530498452,2,1,2,4406.56024881657,5,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,1,2,11,6,1,1,2,1
2017,0.506018352333885,1,2,2,3331.78945642228,4,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,1,1,6,5,1,1,1,1
2017,1.15465556669308,1,3,2,5660.4595066099,5,0,1,0,0,0,0,0,0,3,1,5,2,1,1,2,2,6,7,1,1,2,1
2017,0.492718181532495,1,3,2,9243.02881459085,5,0,0,0,0,0,0,0,0,2,1,3,1,1,2,2,2,8,6,1,1,2,1
2017,0.435832745171319,2,2,2,4084.12901109828,5,0,0,0,0,0,0,0,0,3,1,5,2,1,1,2,2,8,10,1,1,1,1
2017,0.506018352333885,1,2,2,7523.39554676,5,0,0,0,0,0,0,0,0,2,NA,NA,1,1,2,1,2,6,7,1,2,2,1
2017,1.05387061502253,2,1,2,680.688168516381,1,1,0,1,1,1,1,1,1,3,NA,NA,1,2,1,1,1,1,6,2,2,2,2
2017,0.506018352333885,1,2,2,3224.31237718286,4,1,1,1,0,0,0,0,0,2,NA,NA,1,2,1,1,1,5,12,1,2,2,2
2017,0.424377330708816,2,3,2,8598.16633915428,5,0,1,1,0,1,0,0,0,2,1,4,2,2,2,2,2,6,9,1,1,1,1
